file,precision,registers,version,block,sort,kernel time,total time,memory
0_UNIFORM_1000,double,-,1,512,h,18840,19961,5387152
0_UNIFORM_1000,double,-,1,512,H,18838,19974,5387152
0_UNIFORM_1000,double,-,2,512,-,18817,19847,5383156
0_UNIFORM_1000,double,-,2,512,h,18814,19936,5387152
0_UNIFORM_1000,double,-,2,512,H,18815,19954,5387152
0_UNIFORM_1000,double,-,3,512,-,18808,19783,5385156
0_UNIFORM_1000,double,-,3,512,h,18809,19858,5389152
0_UNIFORM_1000,double,-,3,512,H,18808,19868,5389152
0_UNIFORM_1000,double,32,1,512,-,17712,18902,5383156
0_UNIFORM_1000,double,32,1,512,h,17666,18952,5387152
0_UNIFORM_1000,double,32,1,512,H,17561,18847,5387152
0_UNIFORM_1000,double,32,2,512,-,17648,18842,5383156
0_UNIFORM_1000,double,32,2,512,h,17546,18817,5387152
0_UNIFORM_1000,double,32,2,512,H,17617,18899,5387152
0_UNIFORM_1000,double,32,3,512,-,22310,23300,5385156
0_UNIFORM_1000,double,32,3,512,h,22302,23385,5389152
0_UNIFORM_1000,double,32,3,512,H,22338,23419,5389152
0_UNIFORM_3000,float,-,1,512,-,27137,29907,8277096
0_UNIFORM_3000,float,-,1,512,h,27048,31568,8289092
0_UNIFORM_3000,float,-,1,512,H,27129,31638,8289092
0_UNIFORM_3000,float,-,2,512,-,27202,29973,8277096
0_UNIFORM_3000,float,-,2,512,h,27272,31790,8289092
0_UNIFORM_3000,float,-,2,512,H,27203,31707,8289092
0_UNIFORM_3000,float,-,3,512,-,27133,28983,8283096
0_UNIFORM_3000,float,-,3,512,h,27129,30740,8295092
0_UNIFORM_3000,float,-,3,512,H,27133,30746,8295092
0_UNIFORM_3000,float,32,1,512,-,21169,24359,8277096
0_UNIFORM_3000,float,32,1,512,h,21226,26258,8289092
0_UNIFORM_3000,float,32,1,512,H,21264,25912,8289092
0_UNIFORM_3000,float,32,2,512,-,21552,24403,8277096
0_UNIFORM_3000,float,32,2,512,h,21565,26226,8289092
0_UNIFORM_3000,float,32,2,512,H,21536,26190,8289092
0_UNIFORM_3000,float,32,3,512,-,22622,24571,8283096
0_UNIFORM_3000,float,32,3,512,h,22651,26397,8295092
0_UNIFORM_3000,float,32,3,512,H,22636,26355,8295092
0_UNIFORM_3000,double,-,1,512,-,51377,52607,16149156
0_UNIFORM_3000,double,-,1,512,h,51397,53034,16161152
0_UNIFORM_3000,double,-,1,512,H,51395,53040,16161152
0_UNIFORM_3000,double,-,2,512,-,51331,52550,16149156
0_UNIFORM_3000,double,-,2,512,h,51320,52823,16161152
0_UNIFORM_3000,double,-,2,512,H,51315,52816,16161152
0_UNIFORM_3000,double,-,3,512,-,51284,52316,16155156
0_UNIFORM_3000,double,-,3,512,h,51290,52731,16167152
0_UNIFORM_3000,double,-,3,512,H,51284,52742,16167152
0_UNIFORM_3000,double,32,1,512,-,50341,51477,16149156
0_UNIFORM_3000,double,32,1,512,h,50283,51817,16161152
0_UNIFORM_3000,double,32,1,512,H,50272,51801,16161152
0_UNIFORM_3000,double,32,2,512,-,50015,51135,16149156
0_UNIFORM_3000,double,32,2,512,h,50257,51800,16161152
0_UNIFORM_3000,double,32,2,512,H,50136,51662,16161152
0_UNIFORM_3000,double,32,3,512,-,68963,70001,16155156
0_UNIFORM_3000,double,32,3,512,h,68843,70307,16167152
0_UNIFORM_3000,double,32,3,512,H,68950,70416,16167152
0_UNIFORM_5000,float,-,1,512,-,43514,44849,13795096
0_UNIFORM_5000,float,-,1,512,h,43497,45004,13815092
0_UNIFORM_5000,float,-,1,512,H,43510,44881,13815092
0_UNIFORM_5000,float,-,2,512,-,43787,44897,13795096
0_UNIFORM_5000,float,-,2,512,h,43778,45145,13815092
0_UNIFORM_5000,float,-,2,512,H,43826,45227,13815092
0_UNIFORM_5000,float,-,3,512,-,43670,44768,13805096
0_UNIFORM_5000,float,-,3,512,h,43609,44938,13825092
0_UNIFORM_5000,float,-,3,512,H,43607,44934,13825092
0_UNIFORM_5000,float,32,1,512,-,33940,35075,13795096
0_UNIFORM_5000,float,32,1,512,h,33990,35403,13815092
0_UNIFORM_5000,float,32,1,512,H,33982,35404,13815092
0_UNIFORM_5000,float,32,2,512,-,34521,35668,13795096
0_UNIFORM_5000,float,32,2,512,h,34514,35939,13815092
0_UNIFORM_5000,float,32,2,512,H,34515,35932,13815092
0_UNIFORM_5000,float,32,3,512,-,36092,37172,13805096
0_UNIFORM_5000,float,32,3,512,h,36053,37427,13825092
0_UNIFORM_5000,float,32,3,512,H,36009,37371,13825092
0_UNIFORM_5000,double,-,1,512,-,86058,87339,26915156
0_UNIFORM_5000,double,-,1,512,h,86088,87794,26935152
0_UNIFORM_5000,double,-,1,512,H,86069,87627,26935152
0_UNIFORM_5000,double,-,2,512,-,85955,87082,26915156
0_UNIFORM_5000,double,-,2,512,h,85978,87533,26935152
0_UNIFORM_5000,double,-,2,512,H,85984,87558,26935152
0_UNIFORM_5000,double,-,3,512,-,85929,87036,26925156
0_UNIFORM_5000,double,-,3,512,h,85907,87410,26945152
0_UNIFORM_5000,double,-,3,512,H,85937,87456,26945152
0_UNIFORM_5000,double,32,1,512,-,81029,82188,26915156
0_UNIFORM_5000,double,32,1,512,h,80553,82140,26935152
0_UNIFORM_5000,double,32,1,512,H,80832,82544,26935152
0_UNIFORM_5000,double,32,2,512,-,80228,81387,26915156
0_UNIFORM_5000,double,32,2,512,h,80403,81993,26935152
0_UNIFORM_5000,double,32,2,512,H,80221,81815,26935152
0_UNIFORM_5000,double,32,3,512,-,114307,115448,26925156
0_UNIFORM_5000,double,32,3,512,h,114110,115650,26945152
0_UNIFORM_5000,double,32,3,512,H,114340,115891,26945152
0_UNIFORM_100000,float,-,1,512,-,855735,860588,275900096
0_UNIFORM_100000,float,-,1,512,h,855534,862068,276300092
0_UNIFORM_100000,float,-,1,512,H,855948,863082,276300092
0_UNIFORM_100000,float,-,2,512,-,864776,869696,275900096
0_UNIFORM_100000,float,-,2,512,h,864623,871200,276300092
0_UNIFORM_100000,float,-,2,512,H,864755,877044,276300092
0_UNIFORM_100000,float,-,3,512,-,859592,866430,276100096
0_UNIFORM_100000,float,-,3,512,h,859517,867802,276500092
0_UNIFORM_100000,float,-,3,512,H,859395,865763,276500092
0_UNIFORM_100000,float,32,1,512,-,657107,661967,275900096
0_UNIFORM_100000,float,32,1,512,h,656762,664877,276300092
0_UNIFORM_100000,float,32,1,512,H,656757,664803,276300092
0_UNIFORM_100000,float,32,2,512,-,665956,671048,275900096
0_UNIFORM_100000,float,32,2,512,h,665695,673848,276300092
0_UNIFORM_100000,float,32,2,512,H,665351,673391,276300092
0_UNIFORM_100000,float,32,3,512,-,675466,680636,276100096
0_UNIFORM_100000,float,32,3,512,h,675101,681488,276500092
0_UNIFORM_100000,float,32,3,512,H,675702,682087,276500092
0_UNIFORM_100000,double,-,1,512,-,1694759,1700558,538300156
0_UNIFORM_100000,double,-,1,512,h,1694657,1702492,538700152
0_UNIFORM_100000,double,-,1,512,H,1694929,1702965,538700152
0_UNIFORM_100000,double,-,2,512,-,1692395,1699711,538300156
0_UNIFORM_100000,double,-,2,512,h,1692366,1700224,538700152
0_UNIFORM_100000,double,-,2,512,H,1692151,1700001,538700152
0_UNIFORM_100000,double,-,3,512,-,1689967,1695685,538500156
0_UNIFORM_100000,double,-,3,512,h,1689613,1702033,538900152
0_UNIFORM_100000,double,-,3,512,H,1690010,1697759,538900152
0_UNIFORM_100000,double,32,1,512,-,1367519,1373051,538300156
0_UNIFORM_100000,double,32,1,512,h,1379553,1387454,538700152
0_UNIFORM_100000,double,32,1,512,H,1372654,1380533,538700152
0_UNIFORM_100000,double,32,2,512,-,1375021,1380685,538300156
0_UNIFORM_100000,double,32,2,512,h,1373046,1381107,538700152
0_UNIFORM_100000,double,32,2,512,H,1377724,1385429,538700152
0_UNIFORM_100000,double,32,3,512,-,2120926,2126337,538500156
0_UNIFORM_100000,double,32,3,512,h,2117215,2125169,538900152
0_UNIFORM_100000,double,32,3,512,H,2116051,2123661,538900152
1_RAND_100000,float,-,1,512,-,1963548,1970109,516962214
1_RAND_100000,float,-,1,512,h,1863355,1871224,517354034
1_RAND_100000,float,-,1,512,H,1862103,1869950,517354034
1_RAND_100000,float,-,2,512,-,1978295,1984832,516962214
1_RAND_100000,float,-,2,512,h,1877000,1884853,517354034
1_RAND_100000,float,-,2,512,H,1876952,1884863,517354034
1_RAND_100000,float,-,3,512,-,1303856,1310496,334534134
1_RAND_100000,float,-,3,512,h,1123049,1131119,280149318
1_RAND_100000,float,-,3,512,H,1118961,1126713,280148418
1_RAND_100000,float,32,1,512,-,1508846,1516215,516962214
1_RAND_100000,float,32,1,512,h,1445146,1453125,517354034
1_RAND_100000,float,32,1,512,H,1444800,1452751,517354034
1_RAND_100000,float,32,2,512,-,1519387,1531010,516962214
1_RAND_100000,float,32,2,512,h,1455738,1463710,517354034
1_RAND_100000,float,32,2,512,H,1456207,1464359,517354034
1_RAND_100000,float,32,3,512,-,1004472,1011169,334534134
1_RAND_100000,float,32,3,512,h,875298,883032,280149318
1_RAND_100000,float,32,3,512,H,874176,881968,280148418
1_RAND_100000,double,-,1,512,-,3657751,3665471,1020156910
1_RAND_100000,double,-,1,512,h,3384107,3391726,1020548570
1_RAND_100000,double,-,1,512,H,3387350,3394939,1020548570
1_RAND_100000,double,-,2,512,-,3664134,3671105,1020156910
1_RAND_100000,double,-,2,512,h,3382894,3390816,1020548570
1_RAND_100000,double,-,2,512,H,3385896,3393534,1020548570
1_RAND_100000,double,-,3,512,-,2535619,2542071,654781642
1_RAND_100000,double,-,3,512,h,2181930,2189128,545609878
1_RAND_100000,double,-,3,512,H,2178445,2185630,545608758
1_RAND_100000,double,32,1,512,-,2186056,2194033,1020156910
